"","geneid","gene_name","type","AICc_01full","AICc_02full","AICc_07full","AICc_08full","AICc_11full","AICc_12full","AICc_13full","AICc_14full","AICc_15full","AICc_16full","AICc_01partial","AICc_02partial","AICc_07partial","AICc_08partial","AICc_11partial","AICc_12partial","AICc_13partial","AICc_14partial","AICc_15partial","AICc_16partial","model","TRUE_lambda"
"14968","FBgn0264489","CG43897",16,733.302423357015,724.229181712535,732.214293688157,718.122123663204,729.541230688413,719.77446995994,724.320894466584,715.751911984973,729.194792820729,712.568453819077,737.728607322105,739.276010377985,726.54850937246,728.255747600788,732.054851644205,733.499325423595,720.561865586947,720.475778711351,721.795736973988,723.481503368989,"16f",0.0408973788111824
"14970","FBgn0264491","how",2,551.63431973737,539.318740385607,556.159443211512,541.458593276416,555.440164361907,543.361653417991,555.178680267686,543.881168012961,559.655020822779,545.942100516839,562.620261523882,545.434714951465,562.321193062855,555.994022181957,563.804105286289,557.142008915277,564.000520422955,548.138275342542,566.109269127142,553.394375472717,"02f",0.424884568132375
"15040","FBgn0264672","Eogt",2,336.852600088846,331.421135907366,340.64951393954,336.01648512157,339.809013259486,333.978597696428,339.908899419712,334.000936496487,344.276772434114,337.815889420492,346.039195018629,348.061492225196,347.703278560576,349.86755694163,346.224467812039,348.400865327567,348.51414000099,350.735031786119,350.184907794946,352.451185323426,"02f",0.0300000000002556
"15220","FBgn0264975","Nrg",2,565.630913677064,557.570175694612,568.932811403646,561.978192494533,569.265663264056,561.736369890736,568.29736055881,562.113916878501,573.145005447958,566.518362500623,560.538481681221,554.639008510305,561.627653204334,561.459333203168,561.846166437118,558.988229915446,563.017870814789,558.859412519826,565.195296282075,562.938161085357,"02p",Inf
"15231","FBgn0264989","CG44140",2,637.627099264797,630.647807933985,639.931623138214,635.26433646173,641.167277166744,634.806406005783,642.457216339032,635.158995021177,643.774476643756,639.416274165313,645.569467447242,636.405899499594,646.646694936952,634.332262559399,647.006042505001,641.666619589479,649.034887023438,638.646740811767,648.629654190543,638.336685202285,"02f",0.188252192480654
"15245","FBgn0265003","koi",8,496.476834293025,479.160544600292,495.242890355196,466.526012459773,496.395955081261,482.218962344907,497.538018155359,480.240081967466,495.997682292297,470.199980160098,497.057706416928,475.232171117069,498.137624937438,490.211237425095,496.66471848148,485.269584987633,501.327322127881,478.708040459894,498.891626842685,486.563288594627,"08f",0.164899490436253
"15262","FBgn0265052","St3",2,505.962030652996,502.086278627084,508.670429732956,506.651497668666,510.071501647348,504.815237008417,509.386609170147,506.188245889515,512.843650803228,509.579630426012,501.918156987287,495.706461761171,503.333466377485,501.420392285615,503.509966724725,501.862036241857,504.847929010977,499.457853134973,506.879175064305,504.913877251784,"02p",Inf
"15301","FBgn0265101","Sgt1",2,549.976141068292,491.441028560966,548.80517379143,496.002347462202,553.656695878831,495.516435087615,553.120145625256,495.686020066935,553.706059924754,499.941020817679,566.617225536602,504.004895263247,561.2454868741,518.938324250258,567.63130010766,544.347257414984,563.702164453758,504.11195169128,560.911758150112,515.052832488634,"02f",0.0478164369343719
"15345","FBgn0265180","CG44245",16,700.093207131305,675.312071625723,701.838139301401,670.812097641173,699.549871870857,671.145055149599,699.528627562138,668.770918783016,700.492563081784,666.640531029729,695.259761102425,682.350705652537,695.632751871638,688.497492355968,692.553277625416,685.470941282941,693.373923154921,676.250608166312,695.382819752512,682.262101756477,"16f",0.0375752410060874
"15355","FBgn0265192","Snp",16,445.767717895933,445.542077224317,441.203056827625,439.242658950602,441.203065613807,439.888519828248,449.364849254108,446.990544784871,437.025213084246,433.481701306782,447.413798933882,448.449106073807,449.376963045626,447.308977385273,449.492853440923,443.017128391291,451.08908084602,451.951768087459,452.992744972425,446.076992297061,"16f",0.189755329678673
"15374","FBgn0265262","Vha68-1",2,365.094145115662,359.303007318601,368.722225591831,363.34444716302,368.89082159672,362.442124983134,368.135684953609,361.476374237964,374.115319964376,367.745391348198,365.934917829378,363.760413662729,368.014027841373,363.626060388227,368.041613486499,368.503178633745,367.398701562437,364.900657692428,369.624191166106,367.215098894676,"02f",1.00070408051309
"15385","FBgn0265274","Inx3",16,621.790275654087,607.157040275325,622.400795435077,602.234883451141,610.065636630195,601.791068727983,617.108484477056,601.88929666258,611.576530592047,597.107464177464,630.352484319149,608.484790466475,632.410392008782,614.362426436102,622.013060142504,604.283672706751,630.169571926299,606.908177228534,626.292185714327,605.267991813541,"16f",0.0777840549431242
"15417","FBgn0265344","lncRNA:CR44298",12,868.849291425676,836.956067212553,870.351837665239,840.494088747199,848.533245745486,808.338215860968,862.992278445463,828.169026142676,847.729711283459,811.378187991343,868.508811567817,846.644257494401,870.523447896848,854.548974210697,853.81737244337,829.86336678789,862.059625997114,833.892535691335,857.97972022661,827.05658128383,"12f",0.368960640754013
"15424","FBgn0265356","tn",2,646.983191276853,631.367689308258,651.205152784545,635.268676753584,646.916831971736,635.009604386239,649.167397576855,635.623386636877,651.738850250347,639.129357767918,645.049223282554,625.999603863576,646.636389131326,643.188580970067,647.164313825814,634.392330637424,646.441834795472,630.108800337484,648.025843389405,638.334982188232,"02p",Inf
"15539","FBgn0265590","lncRNA:CR44417",2,453.414821585507,363.491538623891,450.692351387776,368.209780039345,456.382086185658,365.851487726106,456.925366714971,366.977353194621,454.158654686421,370.915552981684,456.018923861629,372.749386691819,457.927324330091,410.22708183751,458.134014404888,407.431046571675,457.839565209265,375.033716637351,459.658911560433,395.924178097752,"02f",0.100025666332363
"15637","FBgn0265705","asRNA:CR44512",14,505.62356258862,471.558614862493,486.956453583179,460.449032522021,497.944710046921,459.504373596879,477.169425354989,441.882444752474,478.64997827015,445.280593997702,529.821927859259,491.195509057637,508.445438621829,471.643584219968,525.985746130072,514.58281833141,491.936451988272,454.173284386518,494.038568508188,462.300725391523,"14f",0.129950643028929
"15906","FBgn0266000","CG44774",16,380.031986878943,380.017243285923,367.547307962328,365.188649136699,380.966580273955,378.197487822781,383.380205536018,383.835345468032,369.5791877636,362.127200945221,380.898730822934,382.875752210075,381.334920572741,380.540270260344,382.231869907007,383.650135508256,384.707139243657,386.317522523017,384.698738223412,384.49195719587,"16f",1.01511362019823
"15985","FBgn0266136","Gyc76C",7,344.503977375953,346.566823775686,333.503084533459,335.625584261245,347.182175397212,349.398078051117,345.466153725027,345.448018734843,335.977907553748,338.52029543991,345.40910454334,346.766560544778,345.982263983332,341.436660434505,347.287746600495,347.673769713024,346.770489872324,344.837049289702,348.803606063335,344.061337624394,"07f",0.444938421116657
"16104","FBgn0266268","FeCH",2,743.194585582103,668.240927824003,742.899583177097,673.118702922069,745.970821508883,670.648883871996,746.147310759703,673.135393451742,744.225216391248,674.493933846933,739.899102358963,692.730023933119,741.65628370206,706.269496377934,741.194346428435,716.722148179372,742.52686712274,695.658871666153,744.713653065247,700.231282264196,"02f",0.0348276312955709
"16205","FBgn0266417","ringer",12,580.199685378558,564.193476002559,580.667487762309,571.096354478997,566.604892887416,543.325267299008,563.556984133045,554.139826243467,566.884874332779,547.171845233058,579.918392772889,565.971710333727,581.575017156791,567.188155352931,566.695611860321,562.031309204305,566.878213598859,553.057537043076,565.315169685605,552.106379440169,"12f",0.998424295799817
"16209","FBgn0266421","RPA3",8,556.086408919613,539.778265048642,557.960529577659,537.425033716236,560.090888201003,542.990622182577,560.236250071938,540.645230536445,561.906270340093,540.265276703273,560.018126024735,554.282770039494,560.283968699086,561.054402555127,561.97364980633,557.64990816941,561.054048512507,556.102241859173,562.952757314571,561.323715270974,"08f",0.0399994206902456
"16226","FBgn0266446","CG45076",12,812.932410797178,773.706336280328,814.102037531671,777.702314159586,811.950312044141,765.225984545691,808.41072262597,774.930361743464,811.673328246489,769.592414021167,818.831874037028,812.406737630711,815.766997412358,810.386480470717,815.717900867396,817.175350079383,809.954258314606,801.551317479674,812.028988455443,806.731147662318,"12f",0.03
"16230","FBgn0266451","fau",12,878.68772663398,862.017934605303,883.407887887016,866.621371717883,873.053496046085,850.324519852703,875.443937225056,862.687521125762,877.307016250107,854.582366004555,881.142081242551,880.088924512405,882.150225948231,880.346972347208,874.903024554012,875.22411542653,873.927323643199,872.470057381811,875.376040636548,874.402627475228,"12f",0.0407409012960288
"16233","FBgn0266455","CG45080",1,1103.35930019166,1105.72088658237,1108.01699671241,1113.88012706393,1107.89699347333,1109.80987645282,1108.0059661073,1110.56547617527,1113.10417390636,1116.09837994946,1098.6359375411,1100.75102808436,1100.7471085298,1102.89561586717,1100.74567384696,1102.13471841343,1102.90175604554,1105.13583284349,1105.1013251349,1106.67086153269,"01p",0
"16245","FBgn0266492","SclB",2,750.211907058702,727.099812430737,750.747389338575,730.675582148621,754.038263877347,728.539716470275,753.063383971187,730.539846253864,754.299684795064,733.851250662104,744.653914731048,721.057739616519,746.675875067993,731.192712647083,746.642602996992,731.552451331696,747.079990570832,725.029681782402,749.075633164064,730.163228307004,"02p",Inf
"16331","FBgn0266667","Exo70",15,322.68390702824,323.715642752908,311.261851080247,313.338269374394,318.29347014238,319.897706133002,315.624872942333,317.526035776992,306.078422283632,308.470498776972,329.258428814042,325.269869507136,331.366364266763,317.814733902605,323.095710117121,323.845666571449,318.84678909994,316.692629135621,320.05424755073,313.396620621329,"15f",0.510669939325431
"16332","FBgn0266668","Exo84",1,378.351282617281,380.521642936359,380.921816099524,383.660361691989,382.443415710862,384.837348387519,381.944841420215,384.358064252377,384.952361989164,387.531089675674,386.066565087197,387.19891047518,387.960043509219,389.575527931682,388.158558950266,390.232026841533,389.133893381377,390.295130687231,391.332414708037,393.460360995949,"01f",0.0499254908501539
"16559","FBgn0266918","CG32486",14,562.555990091664,519.928046184858,557.425161689418,519.423678532945,566.469550158077,514.400929388396,563.721157479134,510.808621037066,562.300967722037,513.759129863256,565.231963852785,523.498706386897,564.772080640013,538.323531048958,567.001774571205,545.963270068348,565.713492478272,514.829628383581,567.638345597093,534.674758763709,"14f",0.340518304879564
"16952","FBgn0267348","LanB2",2,493.60124266095,486.078844612442,496.436096469031,488.255897201034,497.617986143358,489.255747934959,495.383724739613,488.987518572223,499.928210828037,491.481306984677,495.684730548623,495.406019222799,497.541496946163,498.62004764597,497.734584477678,498.561566734999,499.757238288939,498.809620886596,501.919319679856,502.429925347602,"02f",0.221080667131053
"16956","FBgn0267365","l(2)SH0834",8,537.252555850015,502.673209754077,533.916545782614,497.986824720805,540.434866726624,506.616665055278,537.418211739449,506.328701156074,537.77568320894,501.906729584664,533.350136471808,512.667490798429,529.117178711841,525.199015890189,535.39477352448,528.588896203418,533.015367577945,515.885680614448,531.65248827733,528.563537110127,"08f",0.0369243351035001
"16958","FBgn0267376","SelR",12,543.767894561243,514.921996024156,544.214910452766,517.740468255276,545.519474316532,506.348454612513,542.44786119404,512.485014915453,545.686786976162,509.115393753431,541.679866351058,515.986378409175,543.794956894317,522.555870401925,543.649935671163,538.712941424187,537.995162062226,513.407594822871,539.1465076252,525.963803458733,"12f",0.732699051330365
"17361","FBgn0267823","Gmer",8,375.024983083788,365.723896802439,374.895849030408,357.815782068953,378.038739490919,369.429239350748,377.544500325091,366.823560367268,378.95888160923,361.526669063348,373.360767060008,372.87996536075,375.408400557711,377.323526965061,373.840913491645,374.752156386263,373.16616118288,372.236540071655,375.250225046644,377.031665491812,"08f",0.03
"17367","FBgn0267861","Maf1",2,486.494049283955,465.955747851702,487.957905231689,469.944594351682,485.112548182797,469.474517653703,489.513884803191,468.955539909449,487.856464044032,473.751095157129,484.657147123461,468.893799828927,486.085301457493,471.840151498808,484.242625741913,475.78830754212,487.66009479965,472.465858839121,486.629591155262,472.964183936371,"02f",0.03
"17412","FBgn0267910","lncRNA:CR34335",8,1101.6847477486,1078.33947785733,1098.53836389829,1064.9097393589,1106.15682994201,1081.01372828173,1103.40132384933,1071.86224680199,1104.01618655845,1070.8564649684,1100.89249029332,1091.05166206496,1101.22035383454,1091.6482027662,1102.96996852971,1101.11717593839,1104.05086614272,1089.08560067486,1105.45782282386,1095.62899324807,"08f",0.40049057565885
"17522","FBgn0283467","Pol32",8,329.656178116827,317.746392867764,331.494466827496,310.180781921529,334.128605140812,322.069546584242,332.696211200854,321.919630000735,335.728765663376,314.668445132941,327.361466972132,327.340826215962,329.148203963336,330.997650117265,329.230361608496,328.827703463143,329.980056876661,329.429066232147,329.906208160378,328.633258127761,"08f",0.0332623313812393
